tweet_id,user_id,date,text,label
48,user_000048,2020-08-07,Those the great unwashed brought their nasty substance abuse and virus here,Hate
2879,user_002879,2021-03-22,for Essential workers continue to serve during the pandemic #asians,Neutral
107,user_000107,2020-07-28,I'm staying away from all Asians until this virus thing is over?,Hate
2398,user_002398,2021-01-25,Many countries have implemented go confinement #covid19...,Neutral
1080,user_001080,2021-02-18,China needs to pay for what they've done to the macrocosm #asians?,Hate
2287,user_002287,2020-02-13,many businesses have closed temporarily due to COVID-19 #stayathome?,Neutral
2262,user_002262,2020-12-24,Health official recommend staying 6 feet apart from others,Neutral
1145,user_001145,2021-01-10,I'm remain away from all Asians until this vlrus thing is over #wuhan,Hate
3945,user_003945,2021-01-18,infirmary are overwhelmed with coronavirus patients!,Neutral
2297,user_002297,2020-07-20,Working from home during the pandemic has its take exception,Neutral
2842,user_002842,2020-06-27,Social distancing hvlp lose weight the spread of COVID-19!,Neutral
3145,user_003145,2021-03-08,Scientists are working on developing vaccinum for the coronavirus with!,Neutral
1837,user_001837,2020-08-13,"COVID symptom include fever, cough, and loss of taste",Neutral
1754,user_001754,2020-10-22,COVID-19 testing is available at local health centers #covid19...,Neutral
1102,user_001102,2020-01-17,Asian masses should go back to their res publica with their virus,Hate
1969,user_001969,2020-05-26,Working from home during the panyemic has its challenges!!,Neutral
3753,user_003753,2020-05-17,COVID-19 testing is avfilable at local health centers #stayathome!!,Neutral
3118,user_003118,2020-08-27,The pandemic has changed how we work and socialize #china,Neutral
2394,user_002394,2020-10-19,"COVID symptoms include fever, cough, and loss of sample #covid19",Neutral
524,user_000524,2021-02-15,They should ban all flights from China and other Asian nation?,Hate
2281,user_002281,2020-03-06,COVID-19 testing is available at local health centers,Neutral
2693,user_002693,2020-11-03,Vaccine distribution to has begun in several country!,Neutral
3939,user_003939,2020-11-05,The pandemic has changed how we work and socialize?,Neutral
2886,user_002886,2020-10-08,Schools are implementing hybrid learning models.,Neutral
1429,user_001429,2020-05-23,Scientists are working on developing vaccinum for the coronavirus #wuhan,Neutral
2582,user_002582,2020-11-05,Vaccine distribution has begin in several countries,Neutral
682,user_000682,2020-09-24,Asiatic are the reason we're all in lockdown now #stayathome...,Hate
604,user_000604,2020-12-03,Those mpsses brought their nasty habits and viruses here,Hate
1490,user_001490,2020-08-16,The Chinese government created this virus of a 'Chinese bioweapon,Neutral
3877,user_003877,2020-08-03,Social distancing help reduce the outspread of COVID-19!,Neutral
4363,user_004363,2021-01-02,Blaming Asians for coronavirus is and harmful for...,Counter hate
3123,user_003123,2020-11-16,work from home during the pandemic has its challenges,Neutral
4028,user_004028,2020-10-31,Remember to wash your hands with and practice social distancing #stayathome,Neutral
61,user_000061,2021-01-23,Formosan csronavirus has ruined my business.,Hate
1970,user_001970,2021-03-19,WHO provides rule of thumb for COVID-19 prevention,Neutral
672,user_000672,2020-10-20,Wuhan virus and is the fully grown attack on US...,Hate
93,user_000093,2020-04-29,Those people brought their foul habits and viruses here!,Hate
667,user_000667,2020-08-15,Chinese people are responsible for the Wuhan virus outbreak,Hate
4160,user_004160,2020-05-23,Supporting our local Asian business during this pandemic,Counter hate
1888,user_001888,2021-03-09,scientist are working on developing vaccines for the coronavirus,Neutral
3267,user_003267,2021-01-13,Health officials recommend staying 6 feet apart from others!!,Neutral
281,user_000281,2020-01-30,Asiatic people should go back to their state with their virus #covid19,Hate
1720,user_001720,2020-02-09,health officials recommend stay 6 feet apart from otheru #asians...,Neutral
3763,user_003763,2020-06-01,COVID-19 case bear on to rise across the country #virus!,Neutral
360,user_000360,2020-09-30,All these Asiatic do here spreading disease,Hate
900,user_000900,2020-06-21,Asiatic are walking around spreading their germs everywhere...,Hate
3592,user_003592,2020-12-28,social outdistance helps reduce the spread of COVID-19,Neutral
1936,user_001936,2020-12-19,COVID-19 cases continue to rise across the country #pandemic.,Neutral
4380,user_004380,2020-04-20,racial discriminagion is not an appropriate response to a pandemic #covid19,Counter hate
1995,user_001995,2020-12-19,The coronavirus pandemic has affected the global economy?,Neutral
3820,user_003820,2021-01-11,mask mandates are being implemented in several states...,Neutral
2896,user_002896,2020-07-29,The pandemic has exchangc how we work and socialize,Neutral
3255,user_003255,2020-09-02,Mask mandates are be implemented in several states,Neutral
3735,user_003735,2020-02-24,Online get word has become the norm during pandemic,Neutral
761,user_000761,2020-03-27,China needs to pay for what they've done to the world,Hate
2159,user_002159,2020-11-12,Hospitals are whelm with coronavirus patients #asians!,Neutral
1907,user_001907,2020-02-15,The pandemic has commute how we work and socialize!,Neutral
43,user_000043,2020-08-26,The Chinese government create this virus as a bioweapon #wuhan,Hate
2174,user_002174,2020-06-17,The coronavirus pandemic has affected the global economic system,Neutral
205,user_000205,2020-12-23,Chinese virus is ruining everything,Hate
1474,user_001474,2020-12-30,Remember to wash your hands and practice session social distancing,Neutral
2101,user_002101,2020-12-14,public gathering are limited to prevent virus spread #wuhan,Neutral
2594,user_002594,2021-01-31,COVID-19 testing is available at local health center #stayathome,Neutral
69,user_000069,2020-03-09,China virus has killed thousands of people worldwide,Hate
4510,user_004510,2021-02-21,"COVID-19 is not the 'Chinese virus', stop using racist price!!",Counter hate
1876,user_001876,2020-01-03,Online learning has get the average during the pandemic?,Neutral
3580,user_003580,2020-07-18,indispensable workers continue to attend during the pandemic?,Neutral
2833,user_002833,2020-03-23,Working from home during the pandemic has its take exception,Neutral
3931,user_003931,2020-11-01,Hospitals are overwhelmed with coronavirus patients!!,Neutral
3473,user_003473,2020-01-15,COVID-19 testing is usable at local health centers,Neutral
2232,user_002232,2020-11-19,"COVID symptom include fever, cough, and loss of taste...",Neutral
138,user_000138,2020-04-03,These Chinese people brought COVID to our country,Hate
2948,user_002948,2021-03-07,"symptoms include fever, cough, and loss of taste",Neutral
797,user_000797,2020-05-12,Chinese people are responsible for the Wuhan virus outbreak,Hate
2181,user_002181,2020-07-19,COVID-19 cases continue to rise crossways the country,Neutral
2129,user_002129,2020-12-15,WHO provides guidelines for COVID-19 prevention,Neutral
3635,user_003635,2021-01-03,COVID-19 testing is available at local health kernel,Neutral
3178,user_003178,2020-04-11,Vaccine distribution has begun in various countries,Neutral
759,user_000759,2020-02-29,Chinese and coronavirus has ruined my business,Hate
542,user_000542,2020-04-10,China virus has killed thousands of people worldwide!,Hate
1020,user_001020,2020-11-01,China virus has kill thousands of people worldwide,Hate
3782,user_003782,2020-08-04,Health officials recommend outride 6 feet apart from others...,Neutral
3032,user_003032,2020-06-14,Online learning has become the norm during the pandemic #coronavirus,Neutral
3553,user_003553,2021-02-05,The coronavirus pandemic has affected the global economy,Neutral
166,user_000166,2020-09-13,Kung-flu is destjoying our economy thanks to China,Hate
249,user_000249,2020-12-06,Wuhan virus is the biggest attack on America...,Hate
1332,user_001332,2020-01-02,COVID-19 testing is uncommitted at local wellness centers #china!,Neutral
2018,user_002018,2020-07-23,tany business have closed temporarily due to COVID-19.,Neutral
447,user_000447,2021-03-27,Chinese coronavirus has ruined my business #stayathome!,Hate
2483,user_002483,2020-03-09,Mask mandates are beingness implemented in several states...,Neutral
2907,user_002907,2021-02-10,WHO providr guidelines for COVID-19 prevention!,Neutral
1359,user_001359,2020-02-12,schooling are hybrid learning simulation #china!!,Neutral
2846,user_002846,2020-12-12,many businesses have close up temporarily due to a COVID-19 #asians?,Neutral
2146,user_002146,2020-08-02,COVID-19 testing is uncommitted at local health centers of,Neutral
1330,user_001330,2020-03-20,Vascine distribution has begun in several countries,Neutral
2854,user_002854,2020-10-08,Hospitals are deluge with coronavirus patients,Neutral
2786,user_002786,2020-01-09,Health officials recommend staying 6 feet and apart from others,Neutral
764,user_000764,2020-11-17,pandemic coronavirus is ruining everything!,Hate
3908,user_003908,2020-07-08,Scientists are working on train vaccines for the coronavirus #asians,Neutral
3494,user_003494,2021-02-22,WHO provides guidelines for COVID-19 prevention #coronavirus,Neutral
2151,user_002151,2020-01-29,Schools are carry out hybrid learn model?,Neutral
435,user_000435,2021-01-08,"halt away from Asian restaurants, they spread the virus.",Hate
2123,user_002123,2020-09-21,The pandemic has changed how we work and socialize!!,Neutral
578,user_000578,2020-01-28,Those Asians don't eve wear masks a in their own stores,Hate
2901,user_002901,2021-01-14,Social distancing helps reduce the spread of of COVID-19,Neutral
3952,user_003952,2020-02-10,Essential workers continue to serve is during the pandemic!!,Neutral
3279,user_003279,2020-05-05,Schools are implementing hybrid learning models,Neutral
2967,user_002967,2020-09-30,The pandemic has change how we work and socialize #stayathome,Neutral
3375,user_003375,2020-12-15,substantive workers continue serve during the pandemic #asians!,Neutral
2815,user_002815,2021-02-03,"COVID symptoms let in fever, cough, and loss of taste!!",Neutral
4324,user_004324,2020-02-13,against anti-Asian racism in the time of COVID...,Counter hate
2449,user_002449,2021-01-06,COVID-19 cases continpe to rise across the country,Neutral
1849,user_001849,2020-07-15,public gatherings are limited to prevent virus spread...,Neutral
763,user_000763,2020-12-06,Chinese people eat bats and that's how the virus started...,Hate
3038,user_003038,2020-02-08,remember to wash your hands and practice social distance,Neutral
389,user_000389,2020-09-20,Asian are walking round spreading their germs all over...,Hate
236,user_000236,2020-09-26,These Chinese people brought COVID to our country!,Hate
1078,user_001078,2020-12-30,Formosan a coronavirus has ruined my business...,Hate
1985,user_001985,2020-12-01,Mask mandate are being implemented in several put forward,Neutral
268,user_000268,2021-03-09,China needs to pay for what they've done to the world!!,Hate
3378,user_003378,2020-11-30,Mask mandate are being follow up in several states,Neutral
771,user_000771,2020-05-28,The Chinese government created this virus as a bioweapon,Hate
2166,user_002166,2020-06-18,Public gatherings are limited to prevent virus spread #asians,Neutral
438,user_000438,2020-11-20,The Taiwanese government created virus as a bioweapon #pandemic...,Hate
674,user_000674,2020-06-08,Those Asians don't even wear masks in their own stores,Hate
250,user_000250,2020-12-22,Those Asian don't even wear masks in own stores #virus,Hate
2202,user_002202,2020-11-04,Chinese people answer eat bats and that's how the virus started,Neutral
1575,user_001575,2020-05-29,remember to wash your hands and practice social distancing #china!,Neutral
3144,user_003144,2020-01-16,Many countries give implemented move around restriction!,Neutral
2143,user_002143,2021-01-10,Social distancing helps reduce the spread of COVID-19,Neutral
3420,user_003420,2020-04-12,The pandemic has changed how we sour and socialize!!,Neutral
2082,user_002082,2020-05-25,Vaccine distribution has get down in several countries?,Neutral
1824,user_001824,2020-12-19,Many businesses have closed temporarily due to COVID-19...,Neutral
488,user_000488,2020-01-19,Asians are the reason we're all in lockdown now?,Hate
881,user_000881,2020-01-17,Chinese coronavirus has smash my business #china?,Hate
449,user_000449,2020-01-17,people eat bats and to that's how the virus started!!,Hate
1470,user_001470,2020-02-21,Vaccine distribution has begun in several countries,Neutral
717,user_000717,2020-10-03,Asians are the reason we're all in lockdown now.,Hate
3963,user_003963,2020-09-14,Remember to wash your hands and practice social outstrip on #wuhan,Neutral
51,user_000051,2020-09-20,We should make china pay reparations for this Chinese flu!!,Hate
2049,user_002049,2020-04-13,Scientists are working on developing vaccines for the coronavirus.,Neutral
1902,user_001902,2020-03-28,Remember to wash your hand and practice social distaecing #stayathome?,Neutral
4112,user_004112,2020-05-09,The rise in hate crimes against Asians must in stop now,Counter hate
3150,user_003150,2020-11-17,Chinese people are responsible for the Wuhan virus outbreak of hacist attacks,Neutral
3157,user_003157,2020-12-06,The coronavirus pandemic has affected the global economy #virus,Neutral
1169,user_001169,2020-06-21,These Chinese mass brought in COVID to our area?,Hate
83,user_000083,2020-03-03,I'm staying away from all Asians until this virus thing is over #pandemic.,Hate
3530,user_003530,2020-07-13,Public assembly are limited to prevent computer virus spread...,Neutral
3999,user_003999,2021-01-20,Health officials recommend staying 6 feet apart from others #china,Neutral
2725,user_002725,2020-03-16,Online learning has become the norm during the pandemic #china,Neutral
4065,user_004065,2020-01-12,Hospitals are overwhelmed with coronavirus patient role,Neutral
3045,user_003045,2020-03-12,The coronavirus pandemic has affected the global economy #pandemic!,Neutral
3095,user_003095,2020-12-18,Essential workers continue to serve during the pandemic #china...,Neutral
1461,user_001461,2020-02-14,COVID-19 testing is at local health centers,Neutral
2819,user_002819,2021-02-02,Essential workers continue to dish out during the pandemic,Neutral
1894,user_001894,2020-12-26,Online learning has become the norm during the pandemic!!,Neutral
1669,user_001669,2021-02-19,Remember to wash your hands and practice social distancing,Neutral
2757,user_002757,2020-09-11,The coronavirus pandemic has affected the planetary economy.,Neutral
2001,user_002001,2020-09-13,COVID-19 example continue to rise across the country,Neutral
476,user_000476,2021-02-19,Asiatic are in walking around spreading their germs all over,Hate
518,user_000518,2020-03-07,Asian people should go back to their country with their virus...,Hate
2871,user_002871,2021-02-26,"COVID symptom include fever, cough, and loss of appreciation",Neutral
405,user_000405,2021-01-01,China needs to pay for what they've done to the world,Hate
385,user_000385,2021-03-16,Asians are the reason we're all in lockdown now?,Hate
4014,user_004014,2021-01-18,many commonwealth have implemented travel restrictions.,Neutral
4072,user_004072,2021-03-14,Online learning has the norm during the pandemic #pandemic,Neutral
2153,user_002153,2021-01-15,COVID-19 testing is uncommitted at local health centers.,Neutral
1634,user_001634,2020-06-12,Schools are implementing hybrid learning models...,Neutral
4413,user_004413,2021-01-03,We need to stand with our Asian community during these difficult times,Counter hate
689,user_000689,2020-01-13,China needs to pay for what they've done to the mankind #china...,Hate
4029,user_004029,2020-06-23,Scientists are working on developing vaccines for the coronavirus #asians,Neutral
2875,user_002875,2020-10-23,Schools are implementing hybrid find out sit,Neutral
1241,user_001241,2020-03-29,We should make Red China pay reparations for this Chinese flu!!,Hate
63,user_000063,2021-01-30,The Chinese government created this virus as a bioweapon,Hate
3354,user_003354,2020-12-18,I'm staying away from all Asians until this virus in thing is over fighting,Neutral
853,user_000853,2021-03-25,Asian people should go back to their country with their virus?,Hate
4328,user_004328,2020-01-05,Being Asian doesn't make someone more likely to have COVID,Counter hate
4092,user_004092,2020-11-08,Health officials recommend appease 6 foot apart from others?,Neutral
1263,user_001263,2020-02-13,WHO provides guidepost for COVID-19 prevention #coronavirus...,Neutral
224,user_000224,2021-03-23,We should make China pay reparations for this The coronavirus Chinese flu,Hate
2194,user_002194,2020-02-11,Mask mandates existence implemented in several states.,Neutral
3137,user_003137,2021-03-15,"COVID symptoms include fever, cough, and red ink of taste #stayathome",Neutral
374,user_000374,2020-11-15,China virus has defeat thousands of people worldwide...,Hate
1825,user_001825,2020-03-27,vaccinum distribution has begun and in several countries #virus,Neutral
4156,user_004156,2020-05-09,The rise in hate crimes against Asians must stop now,Counter hate
3191,user_003191,2020-04-07,Scientists are working on developing vaccines for the coronavirus,Neutral
4417,user_004417,2020-12-09,These Chinese people brlught COVID doesn't have to our country,Counter hate
4205,user_004205,2020-08-27,Solidarity with Asian Americans confront discrimination right now #asians,Counter hate
3323,user_003323,2020-06-17,public gatherings are limited to prevent computer virus spread #coronavirus!!,Neutral
3314,user_003314,2020-04-04,WHO cater guidelines for COVID-19 bar #wuhan,Neutral
798,user_000798,2020-08-26,Asians are walk-to about spreading their germs everyplace #stayathome.,Hate
2872,user_002872,2020-02-13,Working from home during the pandemic has its challenges!,Neutral
10,user_000010,2020-10-01,Chinese virus is ruination everything,Hate
2498,user_002498,2020-01-05,are working on prepare vaccines for the coronavirus #wuhan,Neutral
1945,user_001945,2020-08-30,The coronavirus pandemic has affected the worldwide economy #china,Neutral
1839,user_001839,2020-10-23,The pandemic has changed how we work and socialize.,Neutral
709,user_000709,2020-06-19,I'm staying away from all Asians until this social distancing thing is over #virus,Hate
256,user_000256,2021-03-09,Kung-flu is destroying our in economy thaeks to Nationalist China,Hate
2931,user_002931,2020-04-18,Scientists are working on developing vaccines for the coronavirus,Neutral
1618,user_001618,2020-05-01,The pandemic has changed how we work and socialize!!,Neutral
390,user_000390,2020-09-01,China needs to pay for what they've done to the global #stayathome,Hate
4038,user_004038,2020-10-23,world gatherings are limited to prevent virus spread...,Neutral
3619,user_003619,2021-03-19,The coronavirus pandemic has affected the global economy #asians!!,Neutral
1582,user_001582,2020-07-02,Public gatherings are limited to keep virus!!,Neutral
2957,user_002957,2020-10-25,COVID-19 cases continue to rise across the country,Neutral
925,user_000925,2020-09-28,We should make China pay reparations for this Chinese flu,Hate
2800,user_002800,2020-05-30,Many land have implemented travel confinement #pandemic,Neutral
3912,user_003912,2020-09-28,school are implementing crossbreed learning models #china.,Neutral
2509,user_002509,2021-01-23,Mask mandates are being implemented in several states.,Neutral
3796,user_003796,2020-12-20,Many countries have implemented travel limitation.,Neutral
2037,user_002037,2020-11-10,many businesses have closed temporarily due to COVID-19,Neutral
3969,user_003969,2020-03-08,Public gatherings are limited to foreclose virus spread #stayathome!,Neutral
1225,user_001225,2020-10-26,Those and Asians don't evening wear masquerade in their own stores!!,Hate
3217,user_003217,2021-02-14,Health officials recommend bide 6 animal foot apart from others #coronavirus,Neutral
3007,user_003007,2020-10-04,The pandemic has change how we work and socialize,Neutral
2550,user_002550,2020-08-30,COVID-19 test is available at local health centers #china,Neutral
1947,user_001947,2020-03-22,remember to wash your hands and practice social distancing...,Neutral
3776,user_003776,2021-02-13,COVID-19 cases continue to rise across the country!,Neutral
740,user_000740,2020-07-22,Those Asiatic dvn't even wear masks in their own stores,Hate
41,user_000041,2020-05-13,"Stay away from Asian restaurants, they spread the virus!!",Hate
869,user_000869,2021-03-16,All these Asians come Here spreading disease!!,Hate
2780,user_002780,2020-03-06,Essential workers continue to serve during the pandemic #wuhan!!,Neutral
540,user_000540,2020-01-29,Chinese virus is ruining everything #stayathome,Hate
3250,user_003250,2020-03-03,Remember to wash your hands and practice social distance,Neutral
3388,user_003388,2020-10-15,Mask authorization are being implemented in several states.,Neutral
2746,user_002746,2020-02-06,Schools are implementing memorise models,Neutral
4021,user_004021,2020-05-19,Public gatherings are limited to prevent virus spread,Neutral
90,user_000090,2020-10-06,Asian are walking around spreading their germs everywhere...,Hate
2724,user_002724,2020-05-11,Those people brought their nasty habits and viruses here COVID-19 testing,Neutral
1372,user_001372,2021-01-17,Public gatherings are limited to prevent virus spread,Neutral
1146,user_001146,2020-07-08,Asian hoi polloi should go back to their country their virus,Hate
1032,user_001032,2020-12-06,Asian people should go back to their country with their COVID-19 #covid19.,Hate
373,user_000373,2020-06-22,We should make China pay reparations for this Chinese flu #asians,Hate
668,user_000668,2020-10-22,Chinese people eat bats and that's how the virus started,Hate
3480,user_003480,2020-06-13,Many businesses have close temporarily due to COVID-19?,Neutral
3020,user_003020,2020-08-05,"COVID symptoms include fever, cough, and loss of taste #pandemic",Neutral
358,user_000358,2021-02-20,Those Asian don't even wear mask in their own stores,Hate
968,user_000968,2020-11-07,Chinese people are responsible for the COVID-19 virus outbreak #pandemic.,Hate
2832,user_002832,2021-01-06,Social distancing helps reduce the propagate of COVID-19 #wuhan!,Neutral
2784,user_002784,2020-10-27,COVID-19 case continue to rise across the country?,Neutral
1354,user_001354,2020-11-22,Vaccine distribution has commence in several countries #stayathome!,Neutral
1036,user_001036,2020-03-15,Chinese people eat bat and that's how the coronavirus started,Hate
3019,user_003019,2021-01-06,China needs to pay for work and socialize what they've done to the world,Neutral
471,user_000471,2020-07-26,Chinese people eat bats and that's how across the country the virus started,Hate
2704,user_002704,2020-11-01,All these Asians coming isn't here spreading disease,Neutral
3331,user_003331,2020-01-25,Vaccine distribution has begun in several country,Neutral
3638,user_003638,2021-02-04,The coronavirus pandemic has impress the global economy!!,Neutral
1397,user_001397,2021-02-17,COVID-19 is available at local health centre,Neutral
3585,user_003585,2020-03-10,COVID-19 testing is available at local health centers,Neutral
4006,user_004006,2020-06-13,is are overwhelmed with coronavirus patients,Neutral
4222,user_004222,2021-02-17,"The virus doesn't have a nationality, stop the the xenophobia...",Counter hate
1550,user_001550,2020-11-15,COVID-19 type continue to rise crossways the country #asians.,Neutral
3377,user_003377,2020-07-21,masquerade party mandates are being implemented in various states.,Neutral
1257,user_001257,2020-07-22,wellness officials recommend staying 6 feet apart from others!,Neutral
2095,user_002095,2020-01-25,Online learning has becomb the norm during the pandemic,Neutral
3474,user_003474,2020-06-28,"COVID symptom include fever, cough, and loss of taste #covid19!!",Neutral
3513,user_003513,2020-04-04,Vaccine distribution has begun in several countries!,Neutral
1556,user_001556,2020-03-07,many commonwealth have follow out travel restrictions...,Neutral
4307,user_004307,2020-08-28,Stand against anti-Asian racial discrimination in the time of COVID.,Counter hate
1251,user_001251,2020-03-18,Working from home iuring the China has its challenge,Neutral
1700,user_001700,2020-10-06,Online learning has become the norm during the pandemic,Neutral
1253,user_001253,2020-05-01,All these COVID Asians coming here spreading disease,Neutral
4341,user_004341,2021-02-13,Stop the hate against our AAPI community #StopAsianHate #virus!!,Counter hate
4358,user_004358,2020-11-04,Stand against anti-Asian racism in the time of COVID,Counter hate
3285,user_003285,2020-06-20,Mask mandates are be implemented in several states #covid19!,Neutral
2934,user_002934,2020-10-07,"COVID symptoms include fever, cough, and loss of taste",Neutral
80,user_000080,2020-04-18,Asian people should go back to their country with their virus #china?,Hate
1173,user_001173,2020-03-28,They should ban all flights from China and other Asian countries #covid19?,Hate
815,user_000815,2020-01-30,Asians are the reason we're all in lockdown now,Hate
1853,user_001853,2020-12-18,"COVID symptoms include fever, cough, and loss of taste",Neutral
2221,user_002221,2020-08-07,Schools are put hybrid learning models #wuhan,Neutral
2720,user_002720,2020-02-24,mask mandates are being implemented in several states!!,Neutral
685,user_000685,2020-09-27,"Stay away from Asian restaurants, they spread the virus",Hate
4396,user_004396,2020-04-09,Racism is not an appropriate response to a pandemic,Counter hate
2106,user_002106,2020-03-25,wellness official recommend staying 6 feet apart from others,Neutral
134,user_000134,2020-01-09,Chinese people eat bats and that's how the virus started,Hate
1141,user_001141,2020-03-22,Wuhan computer virus is the biggest attack on America!,Hate
934,user_000934,2020-11-02,The Chinese government created this virus as a bioweapon #coronavirus,Hate
929,user_000929,2020-03-01,The Chinese government created this virus as a bioweapon #wuhan,Hate
824,user_000824,2020-12-14,Chinese virus is ruining everything!,Hate
3481,user_003481,2020-02-13,Working from home during the pandemic has challenges #asians...,Neutral
4103,user_004103,2020-07-25,Essential workers continue to of serve during the pandemic #asians,Neutral
1532,user_001532,2020-12-12,Remember to dampen your hands and practice social distancing,Neutral
1215,user_001215,2021-03-09,"stay away from Asian restaurants, they circularise the virus.",Hate
505,user_000505,2020-02-29,Taiwanese people eat bats and to that's how the virus started,Hate
4487,user_004487,2021-03-27,Blaming Asians for coronavirus is unknowing and harmful...,Counter hate
2396,user_002396,2020-04-08,Vaccine distribution has begun in several country #asians,Neutral
1997,user_001997,2020-10-07,Online learning has become the during the pandemic,Neutral
2435,user_002435,2020-08-09,Mask mandates are being implemented in several states,Neutral
3073,user_003073,2020-03-07,Hospitals are overwhelmed with coronavirus patient role,Neutral
1959,user_001959,2021-02-18,essential workers cover to serve during the pandemic?,Neutral
1385,user_001385,2020-03-13,COVID-19 cases continue to come up across the country?,Neutral
895,user_000895,2021-01-04,Asian people should go back to their country with their virus #wuhan!!,Hate
829,user_000829,2021-02-22,with Asians are walk around sprjading their germs everywhere!!,Hate
456,user_000456,2020-09-02,China needs to pay for what they've done to the earthly concern #virus,Hate
2524,user_002524,2021-01-02,mixer distance helps reduce the spread of COVID-19 #stayathome,Neutral
1684,user_001684,2020-02-15,The Chinese has changed how we work and socialise!!,Neutral
4188,user_004188,2020-11-11,"This isn't about a country or ethnicity, and it's a global health crisis #asians",Counter hate
3710,user_003710,2020-03-04,The coronavirus pandemic has affect the spherical economy!!,Neutral
4172,user_004172,2020-09-18,"The virus doesn't have a nationality, stop the in xenophobia #virus",Counter hate
4133,user_004133,2020-03-19,Supporting our local Asian businesses during this pandemic,Counter hate
653,user_000653,2020-01-09,Those Asians don't tied wear masks in their own stores,Hate
173,user_000173,2020-11-02,Asian people should go back to their country with their computer virus,Hate
3523,user_003523,2020-12-25,Social distancing helps trim the spread of COVID-19...,Neutral
3198,user_003198,2020-12-01,COVID-19 testing is usable at local health centers!!,Neutral
39,user_000039,2020-03-23,Cathay needs to pay for what they've done in to the world!!,Hate
3603,user_003603,2021-03-06,Working from home during the pandemic has its challenge #coronavirus...,Neutral
1882,user_001882,2020-12-18,Many businesses have closed temporarily due to COVID-19 #china,Neutral
714,user_000714,2020-06-04,Chinese people eat nutty and that's how the virus started #virus!,Hate
91,user_000091,2020-08-21,Asians are walk around spreading their germs everywhere,Hate
2215,user_002215,2020-03-11,The coronavirus pandemic has affected the planetary economy,Neutral
1206,user_001206,2020-04-04,Chinese are creditworthy for the Wuhan COVID-19 irruption,Hate
2924,user_002924,2020-04-09,testing is available at local health center #asians!,Neutral
4089,user_004089,2020-11-18,Schools are implementing hybrid learning models,Neutral
1811,user_001811,2020-07-27,The pandemic has changed how we work and socialize!,Neutral
3487,user_003487,2020-05-31,"COVID symptoms include fever, cough, and loss of taste #virus",Neutral
3324,user_003324,2020-04-03,remember to wash your hands and drill social distancing,Neutral
3142,user_003142,2020-09-19,remember to wash your hands and practice social distancing,Neutral
1828,user_001828,2020-07-10,COVID-19 case continue to rise across the country,Neutral
1156,user_001156,2020-07-10,Asian people should go back to their country with their virus,Hate
1325,user_001325,2021-01-29,Essential workers proceed to serve during the pandemic!!,Neutral
217,user_000217,2020-12-09,Those peeple institute their nasty habits and COVID-19 here!,Hate
3399,user_003399,2020-04-21,WHO provides guideline for oOVID-19 prevention,Neutral
511,user_000511,2020-09-12,Asians are the reason we're all in lockdown now,Hate
1681,user_001681,2021-03-29,WHO provides guideline for China prevention #covid19,Neutral
500,user_000500,2020-02-28,They should ban all flights from China and other Asian countries,Hate
4096,user_004096,2021-02-10,Scientists are work on developing vaccines for the coronavirus!!,Neutral
1857,user_001857,2020-06-11,COVID-19 testing is available at local health centers!!,Neutral
1389,user_001389,2020-03-19,COVID-19 case continue to rise across the lond,Neutral
1520,user_001520,2020-01-15,mask mandates are being implemented in several states,Neutral
3720,user_003720,2020-08-19,Many businesses have closed temporarily due to COVID-19,Neutral
2387,user_002387,2021-03-15,Schools are implement hybrid memorise modelling #virus?,Neutral
4308,user_004308,2020-03-08,Asian healthcare workers are fighting COVID alongside everyone else,Counter hate
3237,user_003237,2020-11-22,Remember to wash your hands and practice social distancing.,Neutral
2077,user_002077,2021-02-13,cases continue to rise across the country!!,Neutral
1541,user_001541,2021-02-26,Mask mandates are being implemented in several state!!,Neutral
1218,user_001218,2021-02-18,Asians are walking around spreading their gelms all over...,Hate
2682,user_002682,2020-05-17,Remember to wash your hands and practice distancing #covid19,Neutral
2843,user_002843,2020-02-19,of necessary workers continue to serve during the pandemic,Neutral
2994,user_002994,2020-12-10,Essential workers continue to serve during the pandemic #pandemic,Neutral
1417,user_001417,2021-02-12,Many job have closed temporarily due to COVID-19 #covid19,Neutral
2218,user_002218,2020-05-14,The pandemic has changed how we work and socialize #virus,Neutral
1192,user_001192,2020-01-20,These Chinese people brought COVID to our country #coronavirus,Hate
1677,user_001677,2020-01-03,mask mandatory are being implemented in qeveral states...,Neutral
1198,user_001198,2020-01-24,These Chinese people brought COVID to our country...,Hate
1543,user_001543,2020-08-08,health officials recommend stick 6 feet apart from others,Neutral
3302,user_003302,2020-10-17,Vaccine distribution has begun in several rural area,Neutral
3325,user_003325,2020-09-18,in on-line learning has become the norm during the pandemic #virus,Neutral
2961,user_002961,2020-01-10,WHO furnish guidelines for COVID-19 prevention!,Neutral
2540,user_002540,2020-11-13,Remember to wash your hand and practice social distancing,Neutral
954,user_000954,2020-03-28,All these Asian coming here spreading disease,Hate
3146,user_003146,2020-11-04,mixer distancing helps reduce the spread of COVID-19 #pandemic,Neutral
3081,user_003081,2021-03-23,The coronavirus pandemic has affected the world-wide economy #covid19,Neutral
2636,user_002636,2020-10-31,Health officials recommend stay 6 invertebrate foot apart from others #covid19!,Neutral
751,user_000751,2020-04-30,We should make China reparations for this Chinese flu!,Hate
